id,title,popularity,release_date
90,Beverly Hills Cop,2.984e+01,1984-11-29
846,The X Files,1.860e+01,1998-06-19
3558,Girl Interrupted,1.071e+01,1999-12-21
226857,Endless Love,2.726e+01,2014-02-12
9466,Celebrity,7.595e+00,1998-09-07
184345,A Haunted House 2,1.843e+01,2014-04-17
50037,Beyond the Black Rainbow,7.717e+00,2010-12-03
20943,The Ugly Truth,2.233e+01,2009-07-24
6007,Elling,2.526e+00,2001-03-16
301351,We Are Your Friends,2.882e+01,2015-08-26
253235,And So It Goes,9.634e+00,2014-07-20
25461,Raising Victor Vargas,3.644e+00,2002-05-16
66025,Mooz-lum,4.148e-01,2011-02-11
38321,Priest,2.835e+01,2011-05-05
6519,The Dukes of Hazzard,1.598e+01,2005-08-05
9567,Tears of the Sun,2.706e+01,2003-03-07
10740,Birth,7.698e+00,2004-09-08
22556,The Yellow Handkerchief,3.803e+00,2008-12-17
8069,Barbarella,1.417e+01,1968-10-10
16052,Selena,6.926e+00,1997-03-21
76349,1911,4.065e+00,2011-07-03
10642,Loser,5.214e+00,2000-07-21
2287,Rize,1.624e+00,2005-01-15
41110,I Am Love,5.356e+00,2009-09-05
19,Metropolis,3.235e+01,1927-01-10
15582,Teen Wolf Too,4.104e+00,1987-11-20
2135,The Time Machine,2.598e+01,2002-03-04
817,Austin Powers: The Spy Who Shagged Me,1.832e+01,1999-06-08
7547,Come Early Morning,3.427e+00,2006-01-10
96721,Rush,3.300e+01,2013-09-02
13250,Butterfly on a Wheel,1.312e+01,2007-07-27
9271,Virtuosity,5.302e+00,1995-08-04
12410,Good,2.398e+00,2008-12-11
11298,The Howling,6.533e+00,1981-04-03
12244,9,5.581e+01,2009-08-19
146239,Delivery Man,3.011e+01,2013-10-10
935,Dr. Strangelove or: How I Learned to Stop Worr...,4.200e+01,1964-01-29
11863,Jade,8.189e+00,1995-10-13
381902,The Monkey King 2,4.726e+00,2016-01-22
226,Boys Don't Cry,1.556e+01,1999-09-02
14662,Slums of Beverly Hills,6.308e+00,1998-08-14
72710,The Host,4.293e+01,2013-03-22
116745,The Secret Life of Walter Mitty,4.335e+01,2013-12-18
1091,The Thing,5.273e+01,1982-06-25
11658,Tae Guk Gi: The Brotherhood of War,9.573e+00,2004-02-05
125263,Broken Vessels,6.928e-02,1998-04-18
37028,The Magic Flute,5.484e-01,2006-09-07
37498,Knock Off,2.706e+00,1998-09-04
86829,Inside Llewyn Davis,3.632e+01,2013-10-06
37786,Sex and the City 2,1.833e+01,2010-05-26
147767,Khiladi 786,1.143e-01,2012-12-07
7553,Waiting...,1.023e+01,2005-10-07
40001,Mrs. Winterbourne,7.947e+00,1996-04-19
8193,Napoleon Dynamite,2.360e+01,2004-06-11
197,Braveheart,6.072e+01,1995-05-24
13649,High School Musical 2,2.102e+01,2007-08-17
12484,The Forsaken,2.739e+00,2001-04-27
137955,Crowsnest,5.756e-02,2012-01-01
290391,Run Hide Die,5.958e-01,2015-09-01
6282,Coyote Ugly,2.680e+01,2000-07-30
787,Mr. & Mrs. Smith,4.464e+01,2005-06-07
315664,Florence Foster Jenkins,1.924e+01,2016-05-06
23049,My Life in Ruins,5.788e+00,2009-02-06
51130,Open Secret,1.864e-01,1948-02-14
4965,Impostor,9.580e+00,2001-12-03
953,Madagascar,4.811e+01,2005-05-25
51384,Lovely Still,1.287e+00,2008-01-01
6106,Salvador,3.820e+00,1986-04-23
10802,Showgirls,1.451e+01,1995-09-22
45610,Machine Gun Preacher,1.327e+01,2011-09-23
17610,Year One,2.529e+01,2009-06-18
244267,I Origins,3.756e+01,2014-07-18
181533,Night at the Museum: Secret of the Tomb,1.156e+02,2014-12-17
4816,Ghost Dog: The Way of the Samurai,1.822e+01,1999-09-13
1771,Captain America: The First Avenger,7.451e+01,2011-07-22
8814,Doom,2.926e+01,2005-10-20
103620,Maniac,1.933e+01,2012-12-26
17332,The Soloist,1.730e+01,2009-04-24
50348,The Lincoln Lawyer,2.607e+01,2011-03-17
107,Snatch,5.360e+01,2000-09-01
12159,What Dreams May Come,2.189e+01,1998-10-02
8195,Ronin,3.266e+01,1998-09-25
318850,The Young Messiah,1.885e+00,2016-03-10
76489,The Three Stooges,1.459e+01,2012-04-13
9989,Antitrust,8.360e+00,2001-01-12
157185,Tin Can Man,3.327e-01,2007-01-01
26367,I Can Do Bad All By Myself,2.243e+00,2009-09-11
49951,Certifiably Jonathan,4.778e-02,2007-03-01
4349,The Kingdom,2.612e+01,2007-08-22
77934,The Christmas Bunny,6.510e-02,2010-11-28
179144,The Great Beauty,3.252e+01,2013-05-21
322745,Counting,2.936e-01,2015-02-09
14429,Drive Me Crazy,4.483e+00,1999-10-01
238603,Earth to Echo,1.737e+01,2014-06-14
37842,Wild Grass,1.866e+00,2009-05-20
135397,Jurassic World,4.187e+02,2015-06-09
38073,Going the Distance,1.361e+01,2010-09-01
62676,Limbo,3.426e-02,1999-06-04
24469,Fish Tank,1.269e+01,2009-05-14
376010,Western Religion,5.895e-01,2015-10-09
22074,Capitalism: A Love Story,1.050e+01,2009-09-06
455,Bend It Like Beckham,2.205e+01,2002-04-11
266856,The Theory of Everything,6.118e+01,2014-11-26
10472,Down to You,3.269e+00,2000-01-21
208763,Forbidden Kingdom,7.183e+00,2014-01-30
11600,Redacted,3.792e+00,2007-01-01
9476,A Knight's Tale,3.667e+01,2001-05-11
8885,Waltz with Bashir,1.408e+01,2008-06-25
44264,True Grit,4.929e+01,2010-12-22
16866,Planet 51,2.366e+01,2009-11-19
29078,The Game of Their Lives,2.013e+00,2005-01-01
17403,How to Deal,3.200e+00,2003-07-18
7515,London,5.350e+00,2005-02-10
19644,Silmido,2.606e+00,2003-12-24
218043,Left Behind,3.345e+01,2014-10-03
9290,Crocodile Dundee in Los Angeles,6.082e+00,2001-04-12
273899,Stonewall,5.160e+00,2015-09-18
291870,Dirty Grandpa,5.681e+01,2016-01-21
11601,Stir of Echoes,6.044e+00,1999-09-10
31175,Soul Kitchen,5.461e+00,2009-09-09
302688,My Big Fat Greek Wedding 2,1.603e+01,2016-03-23
9422,A Civil Action,1.015e+01,1998-03-05
41382,Lottery Ticket,9.055e+00,2010-08-20
801,Good Morning Vietnam,1.836e+01,1987-12-23
84174,Bachelorette,2.095e+01,2012-08-06
24150,Halloween II,1.293e+01,2009-08-28
358451,A Tale of Three Cities,7.534e-01,2015-08-28
12429,Ponyo,3.959e+01,2008-07-19
24113,Town & Country,1.005e+00,2001-04-27
9348,Species,2.361e+01,1995-07-07
41730,Desert Blue,1.116e+00,1999-06-06
164372,The Snow Queen,5.339e+00,2012-10-11
10333,The Prince of Tides,3.845e+00,1991-12-25
10074,Hot Rod,6.310e+00,2007-08-03
10530,Pocahontas,4.785e+01,1995-06-14
2084,Birthday Girl,5.831e+00,2001-09-06
157293,ABCD (Any Body Can Dance),1.295e+00,2013-02-07
39451,Little Fockers,3.239e+01,2010-12-21
8952,I Love You Phillip Morris,1.966e+01,2009-01-18
188207,The Legend of Hercules,2.502e+01,2014-01-10
62764,Mirror Mirror,4.813e+01,2012-03-15
208869,Plastic,9.703e+00,2014-04-30
8247,Jumper,2.122e+01,2008-02-10
11778,The Deer Hunter,1.979e+01,1978-12-08
20662,Robin Hood,3.767e+01,2010-05-12
142132,Sugar Town,3.754e-01,1999-09-17
228550,Raymond Did It,1.608e-01,2011-03-27
14,American Beauty,8.088e+01,1999-09-15
2022,Mr. Deeds,1.812e+01,2002-06-28
6171,Dreamcatcher,2.679e+01,2003-03-21
38358,The Last Exorcism,1.484e+01,2010-08-27
9390,Jerry Maguire,2.704e+01,1996-12-06
9655,She's the Man,1.081e+01,2006-03-17
256924,Danny Collins,1.632e+01,2015-03-19
14836,Coraline,5.115e+01,2009-02-05
323270,The Horror Network Vol. 1,3.927e-01,2015-10-27
78373,Dancer Texas Pop. 81,3.767e-01,1998-05-01
436,Maria Full of Grace,3.028e+00,2004-01-18
10075,Blood and Chocolate,1.230e+01,2007-01-26
67675,Glee: The Concert Movie,9.934e+00,2011-08-11
5822,Sweet Sweetback's Baadasssss Song,1.329e-01,1971-04-23
27455,Foolish,7.960e-01,1999-04-09
226486,Tammy,2.166e+01,2014-07-02
9304,Multiplicity,1.112e+01,1996-07-19
10478,Tin Cup,1.073e+01,1996-08-16
18530,The Cry of the Owl,4.759e+00,2009-02-07
4379,Monster-in-Law,1.041e+01,2005-05-13
13497,Drumline,4.749e+00,2002-12-13
9576,Tootsie,2.082e+01,1982-12-16
288,High Noon,1.864e+01,1952-03-27
16869,Inglourious Basterds,7.260e+01,2009-08-18
253290,Butterfly Girl,1.519e-02,2014-03-10
872,Singin' in the Rain,3.656e+01,1952-04-10
4942,Leatherheads,7.739e+00,2008-03-24
35199,Wordplay,9.061e-01,2006-06-26
8839,Casper,1.983e+01,1995-05-26
2288,Closer,2.264e+01,2004-12-01
26428,Agora,1.889e+01,2009-05-17
277685,Unfriended,4.197e+01,2015-04-17
1913,The Sea Inside,1.736e+01,2004-09-03
8413,Event Horizon,2.979e+01,1997-08-15
242582,Nightcrawler,8.910e+01,2014-10-23
40428,8: The Mormon Proposition,4.250e-01,2010-01-01
11918,Superhero Movie,1.909e+01,2008-03-27
9072,Little Man,1.242e+01,2006-08-31
10571,Boys and Girls,9.120e+00,2000-06-16
97020,RoboCop,6.676e+01,2014-01-30
7347,Elite Squad,2.360e+01,2007-10-12
134597,The Collection,1.636e+01,2012-09-21
9763,Goal!: The Dream Begins,1.654e+01,2005-06-06
11229,Freeway,4.683e+00,1996-08-23
675,Harry Potter and the Order of the Phoenix,7.814e+01,2007-06-28
9548,The Adventures of Ford Fairlane,2.808e+00,1990-07-11
136835,No Good Deed,2.466e+01,2014-09-10
293660,Deadpool,5.146e+02,2016-02-09
14914,Flash of Genius,3.350e+00,2008-09-07
321258,The Boy,3.818e+01,2016-01-22
259943,Coming Home,6.017e+00,2014-05-16
304357,Woman in Gold,2.120e+01,2015-04-10
1832,Dogma,1.454e+01,1999-11-12
16651,The Other Side of Heaven,2.206e+00,2001-04-12
4148,Revolutionary Road,2.036e+01,2008-12-19
329833,Zoolander 2,3.725e+01,2016-02-06
32316,Marci X,5.653e+00,2003-08-22
12877,Dead Man's Shoes,1.282e+01,2004-09-29
14631,The Work and the Glory II: American Zion,2.639e+00,2005-10-21
75174,The Grey,4.855e+01,2012-01-26
8265,Welcome to the Sticks,1.892e+01,2008-01-09
35696,Juwanna Mann,2.245e+00,2002-06-21
11956,When the Cat's Away,1.410e+00,1996-04-03
13335,Harold & Kumar Escape from Guantanamo Bay,2.622e+01,2008-04-25
8272,The Savages,5.664e+00,2007-01-19
28932,F.I.S.T.,3.375e+00,1978-04-26
74534,The Best Exotic Marigold Hotel,2.126e+01,2011-11-28
294600,Last I Heard,3.582e-01,2013-01-01
14624,The Ultimate Gift,4.976e+00,2006-10-20
1365,Monster's Ball,1.404e+01,2001-11-11
9342,The Mask of Zorro,3.109e+01,1998-07-16
10590,We Were Soldiers,1.971e+01,2002-03-01
25784,Journey from the Fall,7.207e-02,2006-02-22
26352,A Low Down Dirty Shame,3.291e+00,1994-11-23
2116,Out of Time,1.499e+01,2003-10-03
41144,To Save A Life,5.021e-02,2009-11-05
27983,Yours Mine and Ours,2.094e+00,1968-04-24
50538,Evil Words,2.050e-01,2003-10-03
50839,Margin Call,2.626e+01,2011-09-28
15581,Who's Your Caddy?,2.881e+00,2007-07-27
198277,Begin Again,3.574e+01,2013-09-07
295964,Burnt,3.048e+01,2015-10-02
9339,Click,4.118e+01,2006-06-22
10414,The Mighty Ducks,8.933e+00,1992-10-01
282128,An American in Hollywood,1.570e-02,2014-07-18
8842,Against the Ropes,2.817e+00,2004-02-20
68924,The Ice Storm,1.492e+01,1997-09-27
44638,The Tempest,3.621e+00,2010-12-10
43839,Alexander's Ragtime Band,4.840e-01,1938-05-24
9383,Hollow Man,2.820e+01,2000-08-04
11858,Renaissance Man,4.517e+00,1994-06-03
13490,Welcome Home Roscoe Jenkins,6.248e+00,2008-02-08
66195,The Perfect Host,6.507e+00,2010-07-01
20697,Ready to Rumble,3.113e+00,2000-04-07
9509,Man on Fire,4.530e+01,2004-04-23
241259,Alice Through the Looking Glass,5.627e+01,2016-05-25
9709,My Summer of Love,3.940e+00,2004-08-20
1635,The Island,3.768e+01,2005-07-20
103903,Outside Bet,8.673e-02,2012-04-27
13963,The Last Waltz,3.277e+00,1978-05-01
12770,Stealing Harvard,7.321e+00,2002-09-13
955,Mission: Impossible II,5.493e+01,2000-05-24
198185,Million Dollar Arm,1.731e+01,2014-05-09
2293,Mallrats,1.614e+01,1995-10-20
16158,The Wood,5.538e+00,1999-07-16
118612,After,4.596e+00,2012-08-27
15556,At First Sight,5.779e+00,1999-01-15
10712,Far from Heaven,9.983e+00,2002-09-01
20616,Swimfan,4.844e+00,2002-09-06
7214,Coach Carter,2.323e+01,2005-01-14
11212,Baby's Day Out,2.131e+01,1994-07-01
2253,Valkyrie,3.883e+01,2008-12-25
14275,Hoop Dreams,9.188e+00,1994-09-12
15644,Paparazzi,9.149e+00,2004-09-03
22804,Saw VI,3.190e+01,2009-10-22
11535,Rollerball,9.306e+00,2002-02-08
6972,Australia,2.884e+01,2008-11-18
70868,I Don't Know How She Does It,8.631e+00,2011-09-16
251471,A LEGO Brickumentary,1.631e+00,2015-07-31
14191,Aquamarine,1.693e+01,2006-03-03
14156,Impact Point,1.533e+00,2008-06-13
10187,Swing Vote,5.816e+00,2008-08-01
201132,Antarctica: A Year on Ice,1.884e+00,2013-09-05
10162,Waking Ned,5.736e+00,1998-09-15
8920,Garfield,1.767e+01,2004-06-10
11679,xXx: State of the Union,3.669e+01,2005-04-27
27374,Lake Mungo,4.653e+00,2008-06-17
244114,Firestorm,3.377e+00,2013-12-12
837,Videodrome,1.812e+01,1983-02-04
1966,Alexander,3.902e+01,2004-11-21
72358,A Thousand Words,1.312e+01,2012-03-07
194588,Short Cut to Nirvana: Kumbh Mela,4.998e-03,2004-05-11
10741,Bobby,1.171e+01,2006-09-05
11395,The Santa Clause,1.623e+01,1994-11-10
176124,Home Run,3.085e+00,2013-04-19
11697,The Man Who Shot Liberty Valance,1.174e+01,1962-04-22
287815,Call + Response,6.209e-02,2008-10-10
28121,A Thin Line Between Love and Hate,2.088e+00,1996-04-04
9625,The Glimmer Man,6.250e+00,1996-10-04
329540,The Marine 4: Moving Target,3.696e+00,2015-04-10
9705,Swordfish,3.679e+01,2001-06-07
21724,Dance Flick,7.326e+00,2009-05-22
152599,The Immigrant,1.383e+01,2013-07-03
11468,Salton Sea,1.099e+01,2002-01-01
27549,Beastmaster 2: Through the Portal of Time,1.479e+00,1991-06-08
299552,Born Of War,1.137e+00,2013-12-05
24227,Excessive Force,1.279e+00,1993-05-14
13994,Romance & Cigarettes,4.057e+00,2005-09-13
32222,American Desi,1.263e-01,2001-01-01
2110,Wasabi,1.821e+01,2001-10-31
122906,About Time,7.482e+01,2013-08-16
24206,Silent Trigger,2.609e+00,1996-06-26
117942,Girls Gone Dead,1.600e+00,2012-03-28
236751,Heaven is for Real,1.115e+01,2014-04-16
60309,The Conspirator,9.169e+00,2010-09-10
9682,Pulse,9.663e+00,2006-08-11
15512,Monsters vs Aliens,3.617e+01,2009-03-19
686,Contact,5.525e+01,1997-07-11
2290,Jakob the Liar,8.962e+00,1999-09-16
29595,Wal-Mart: The High Cost of Low Price,1.404e+00,2005-11-04
18065,Next Day Air,2.747e+00,2009-02-06
193893,Let's Be Cops,7.067e+01,2014-08-13
12109,It's All Gone Pete Tong,3.911e+00,2004-09-12
607,Men in Black,1.041e+02,1997-07-02
19457,The Yards,1.015e+01,2000-04-27
118452,First Love Last Rites,3.743e-01,1998-08-07
77987,Only God Forgives,3.575e+01,2013-05-30
10786,Robin and Marian,3.200e+00,1976-03-11
9801,Bridget Jones: The Edge of Reason,2.880e+01,2004-11-10
2211,Aimee & Jaguar,2.833e+00,1999-02-10
331592,Listening,2.415e+00,2015-09-11
19803,Underclassman,2.084e+00,2005-09-02
17926,Undiscovered,2.010e+00,2005-08-26
18480,Brüno,1.612e+01,2009-07-08
43546,Bathing Beauty,6.281e-01,1944-07-01
1103,Escape from New York,2.435e+01,1981-05-22
264660,Ex Machina,9.513e+01,2015-01-21
9902,Wrong Turn,3.356e+01,2003-05-30
58051,Housefull,1.208e-01,2010-04-30
83542,Cloud Atlas,7.387e+01,2012-10-26
8981,Dear Frankie,3.113e+00,2004-05-18
371085,Sharkskin,2.780e-02,2015-01-01
109431,Identity Thief,3.401e+01,2013-02-07
11132,Confessions of a Teenage Drama Queen,7.425e+00,2004-02-17
72914,Fat Sick & Nearly Dead,5.458e-01,2010-04-16
10160,A Nightmare on Elm Street 5: The Dream Child,1.265e+01,1989-08-11
1996,Lara Croft Tomb Raider: The Cradle of Life,5.681e+01,2003-07-21
9760,Epic Movie,6.065e+00,2007-01-25
33667,Gentleman's Agreement,5.382e+00,1947-11-11
152737,August: Osage County,2.056e+01,2013-12-26
9570,The Black Hole,8.265e+00,1979-12-18
19265,Whatever Works,2.186e+01,2009-06-19
8338,Blindness,1.760e+01,2008-05-14
24071,Mumford,4.310e+00,1999-09-24
74510,Kevin Hart: Laugh at My Pain,5.499e+00,2011-09-09
8966,Twilight,1.271e+02,2008-11-20
9424,Disturbing Behavior,9.379e+00,1998-07-24
121,The Lord of the Rings: The Two Towers,1.069e+02,2002-12-18
35169,Furry Vengeance,1.367e+01,2010-04-02
10207,Message in a Bottle,1.081e+01,1999-02-22
356483,Unnatural,6.877e-01,2015-10-16
12658,Someone Like You...,7.902e+00,2001-03-30
10646,Tomcats,7.063e+00,2001-03-30
179,The Interpreter,1.870e+01,2005-04-08
9957,The Benchwarmers,6.746e+00,2006-04-07
22947,Up in the Air,3.370e+01,2009-09-05
91721,Nothing But a Man,8.453e-03,1964-01-01
7220,The Punisher,3.510e+01,2004-04-15
161795,Déjà Vu,6.056e-01,1998-04-22
299553,Shark Lake,1.188e+00,2015-10-02
47502,Faithful,1.647e+00,1996-04-03
361505,Me You and Five Bucks,9.410e-02,2015-07-07
53182,300: Rise of an Empire,7.151e+01,2014-03-05
121986,Frances Ha,1.549e+01,2013-05-17
13025,Diary of the Dead,1.535e+01,2007-09-08
228165,The SpongeBob Movie: Sponge Out of Water,3.695e+01,2015-02-05
10188,The Sisterhood of the Traveling Pants 2,1.187e+01,2008-08-06
24664,Bamboozled,2.234e+00,2000-10-06
24266,The Man from Snowy River,3.656e+00,1982-03-02
762,Monty Python and the Holy Grail,6.478e+01,1975-03-13
392,Chocolat,2.873e+01,2000-12-14
29996,Solomon and Sheba,8.356e-01,1959-12-25
15639,Larry the Cable Guy: Health Inspector,2.185e+00,2006-03-24
1579,Apocalypto,4.157e+01,2006-12-07
666,Central Station,5.929e+00,1998-01-16
15568,Gracie,2.365e+00,2007-06-01
16148,Zero Effect,2.732e+00,1998-01-30
13075,Sherrybaby,4.262e+00,2006-09-08
55721,Bridesmaids,1.711e+01,2011-04-28
254904,The November Man,4.532e+01,2014-08-27
42819,The City of Your Final Destination,1.354e+00,2009-03-21
279759,Harrison Montgomery,6.943e-03,2008-01-01
76649,Pompeii,5.056e+01,2014-02-18
512,Scoop,1.723e+01,2006-07-27
10563,Three to Tango,7.554e+00,1999-10-22
10225,Friday the 13th Part VI: Jason Lives,1.116e+01,1986-08-01
459488,To Be Frank Sinatra at 100,5.063e-02,2015-12-12
1831,The Next Best Thing,3.708e+00,2000-03-03
49519,The Croods,6.418e+01,2013-03-20
43884,The Charge of the Light Brigade,2.968e+00,1936-10-20
402515,American Beast,1.872e-02,2014-10-21
20533,Jonah Hex,2.258e+01,2010-06-18
17710,Hey Arnold! The Movie,5.856e+00,2002-06-28
278,The Shawshank Redemption,1.367e+02,1994-09-23
19489,Held Up,1.569e+00,1999-10-08
2675,Signs,2.885e+01,2002-08-02
855,Black Hawk Down,4.446e+01,2001-12-28
9686,New York Stories,6.684e+00,1989-03-10
22897,It's Complicated,1.648e+01,2009-12-23
22824,The Fourth Kind,2.289e+01,2009-11-06
36584,Interview with the Assassin,4.713e-01,2002-05-09
60307,Diary of a Wimpy Kid: Rodrick Rules,1.433e+01,2011-03-25
12160,Wyatt Earp,1.386e+01,1994-06-24
9362,Tremors,3.258e+01,1990-01-19
242083,Hits,3.638e+00,2014-01-21
8359,Kit Kittredge: An American Girl,6.271e+00,2008-07-02
865,The Running Man,3.013e+01,1987-11-13
29426,Survival of the Dead,1.079e+01,2010-05-06
16614,Adventureland,1.998e+01,2009-04-03
2770,American Pie 2,3.643e+01,2001-08-10
3933,Corpse Bride,4.357e+01,2005-09-09
16205,Jack Brooks: Monster Slayer,2.660e+00,2007-10-09
2310,Beowulf,3.560e+01,2007-11-05
42497,Pink Narcissus,2.781e-02,1971-01-01
84318,The Other Dream Team,3.884e-01,2012-09-28
227973,The Peanuts Movie,3.431e+01,2015-11-05
5780,Torn Curtain,7.925e+00,1966-07-13
9822,Mighty Joe Young,6.644e+00,1998-12-25
203,Mean Streets,1.700e+01,1973-10-02
928,Gremlins 2: The New Batch,3.399e+01,1990-06-15
9361,The Last of the Mohicans,3.778e+01,1992-09-25
13856,Special,1.260e+00,2006-01-30
227783,The Nut Job,1.857e+01,2014-01-17
9907,Barnyard,1.043e+01,2006-08-04
10476,Hustle & Flow,6.395e+00,2005-07-22
64639,Straw Dogs,7.473e+00,2011-09-16
4476,Legends of the Fall,2.695e+01,1994-12-16
328111,The Secret Life of Pets,3.148e+01,2016-06-18
5126,Martian Child,5.737e+00,2007-11-02
1726,Iron Man,1.207e+02,2008-04-30
6537,The Orphanage,2.907e+01,2007-08-27
27588,Forget Me Not,5.066e+00,2009-10-22
14823,London to Brighton,3.061e+00,2006-12-01
13001,Stargate: The Ark of Truth,8.591e+00,2008-03-11
1359,American Psycho,4.531e+01,2000-04-13
63020,The Perez Family,1.188e+00,1995-05-12
1415,Party Monster,4.129e+00,2003-09-05
9487,A Bug's Life,8.735e+01,1998-11-25
9355,Mad Max Beyond Thunderdome,3.658e+01,1985-06-29
74725,Kill List,1.220e+01,2011-09-02
12289,Red Cliff,1.484e+01,2008-07-10
1933,The Others,2.588e+01,2001-08-02
652,Troy,6.680e+01,2004-05-13
10803,Logan's Run,1.227e+01,1976-06-23
25643,Love Happens,1.347e+01,2009-09-18
23742,Cop Out,2.583e+01,2010-02-26
9294,Phenomenon,1.504e+01,1996-07-05
557,Spider-Man,8.250e+01,2002-05-01
1624,Liar Liar,2.672e+01,1997-03-21
9762,Step Up,4.548e+01,2006-08-11
10105,Saints and Soldiers,6.003e+00,2003-09-11
2122,The Whole Ten Yards,1.473e+01,2004-04-07
13820,Repo Man,1.135e+01,1984-02-20
11342,Warlock,9.888e+00,1989-06-01
36819,Time Bandits,1.478e+01,1981-07-13
17264,The Black Stallion,1.136e+01,1979-10-17
49521,Man of Steel,9.940e+01,2013-06-12
40769,Mutual Appreciation,1.231e-01,2005-03-01
49478,Warriors of Virtue,9.124e-01,1997-05-02
63287,The Poker House,2.949e+00,2008-06-20
9087,The American President,1.106e+01,1995-11-17
14048,Man on Wire,1.433e+01,2008-07-25
319888,Eddie the Eagle,2.937e+01,2016-02-26
285743,Alleluia! The Devil's Carnival,6.744e-01,2016-03-29
699,For Your Eyes Only,2.609e+01,1981-06-23
215,Saw II,4.219e+01,2005-10-28
41733,Due Date,4.387e+01,2010-11-04
13007,Religulous,9.774e+00,2008-10-01
4929,Hang 'em High,1.176e+01,1968-07-31
26466,Triangle,2.550e+01,2009-10-16
86549,August,1.419e+00,2011-06-09
10935,Heaven's Gate,5.380e+00,1980-11-19
16281,Creepshow,1.366e+01,1982-11-12
159014,20 Feet from Stardom,5.248e+00,2013-06-14
76640,The Last Stand,4.388e+01,2013-01-12
33511,Nowhere Boy,1.951e+00,2009-12-25
702,A Streetcar Named Desire,1.488e+01,1951-09-18
22617,Dinner Rush,1.096e+00,2000-09-01
1852,World Trade Center,2.470e+01,2006-08-09
11979,Queen of the Damned,1.164e+01,2002-02-10
371690,Rotor DR1,2.496e-01,2015-10-20
4517,Elizabeth: The Golden Age,1.527e+01,2007-09-09
1651,Mississippi Mermaid,3.654e+00,1969-06-18
13198,Wristcutters: A Love Story,8.543e+00,2006-01-24
30979,The Horse Boy,4.654e-01,2009-11-25
9825,Lake Placid,1.168e+01,1999-07-15
276907,Legend,3.285e+01,2015-09-09
10756,The Haunted Mansion,1.630e+01,2003-11-25
152742,The Best Offer,3.006e+01,2013-01-01
50321,Mars Needs Moms,1.236e+01,2011-03-09
8095,Cleopatra,1.324e+01,1963-06-12
334074,Survivor,3.363e+01,2015-05-21
5994,The Family Man,1.971e+01,2000-12-12
331190,Captive,6.729e+00,2015-09-17
57825,Bride & Prejudice,1.215e+01,2004-02-11
75,Mars Attacks!,4.409e+01,1996-12-12
44896,Rango,2.991e+01,2011-03-02
89,Indiana Jones and the Last Crusade,8.097e+01,1989-05-24
29697,Faith Like Potatoes,1.479e-01,2006-10-27
38153,Shadow Conspiracy,3.849e+00,1997-01-31
137106,The Lego Movie,5.955e+01,2014-02-06
62837,Dolphin Tale,6.638e+00,2011-09-23
14444,The Rugrats Movie,7.981e+00,1998-11-20
297621,There's Always Woodstock,2.026e+00,2014-11-14
